Edit ID,Source Video Job ID,Platform,Product Handle,Product Title,Aspect Ratio,Duration Seconds,Edit Structure,Caption Text,Music Direction,Required Assets,Export Filename,Status
EDIT-0012,VID-0012,YouTube Shorts,obsidian-glow-crystal-bracelet,Obsidian Glow Beaded Bracelet | Black & Purple Crystal Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",The everyday bracelet that makes a simple look feel finished | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",obsidian-glow-crystal-bracelet_youtube_shorts_0012.mp4,Needs Generated Assets
EDIT-0013,VID-0013,TikTok/Reels,violet-beaded-bracelet,Violet Beaded Bracelet | Everyday Purple Crystal Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A small purple bracelet detail that changes the whole outfit | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",violet-beaded-bracelet_tiktok_reels_0013.mp4,Needs Generated Assets
EDIT-0014,VID-0014,TikTok/Reels,violet-beaded-bracelet,Violet Beaded Bracelet | Everyday Purple Crystal Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",Three ways to style a stackable purple bracelet | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",violet-beaded-bracelet_tiktok_reels_0014.mp4,Needs Generated Assets
EDIT-0015,VID-0015,TikTok/Reels,violet-beaded-bracelet,Violet Beaded Bracelet | Everyday Purple Crystal Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",The everyday bracelet that makes a simple look feel finished | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",violet-beaded-bracelet_tiktok_reels_0015.mp4,Needs Generated Assets
EDIT-0016,VID-0016,YouTube Shorts,violet-beaded-bracelet,Violet Beaded Bracelet | Everyday Purple Crystal Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A small purple bracelet detail that changes the whole outfit | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",violet-beaded-bracelet_youtube_shorts_0016.mp4,Needs Generated Assets
EDIT-0017,VID-0017,YouTube Shorts,violet-beaded-bracelet,Violet Beaded Bracelet | Everyday Purple Crystal Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",Three ways to style a stackable purple bracelet | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",violet-beaded-bracelet_youtube_shorts_0017.mp4,Needs Generated Assets
EDIT-0018,VID-0018,YouTube Shorts,violet-beaded-bracelet,Violet Beaded Bracelet | Everyday Purple Crystal Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",The everyday bracelet that makes a simple look feel finished | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",violet-beaded-bracelet_youtube_shorts_0018.mp4,Needs Generated Assets
EDIT-0019,VID-0019,TikTok/Reels,twilight-purple-beaded-bracelet,Twilight Purple Beaded Bracelet | Stackable Purple Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A small purple bracelet detail that changes the whole outfit | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",twilight-purple-beaded-bracelet_tiktok_reels_0019.mp4,Needs Generated Assets
EDIT-0020,VID-0020,TikTok/Reels,twilight-purple-beaded-bracelet,Twilight Purple Beaded Bracelet | Stackable Purple Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",Three ways to style a stackable purple bracelet | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",twilight-purple-beaded-bracelet_tiktok_reels_0020.mp4,Needs Generated Assets
EDIT-0021,VID-0021,TikTok/Reels,twilight-purple-beaded-bracelet,Twilight Purple Beaded Bracelet | Stackable Purple Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",The everyday bracelet that makes a simple look feel finished | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",twilight-purple-beaded-bracelet_tiktok_reels_0021.mp4,Needs Generated Assets
EDIT-0022,VID-0022,YouTube Shorts,twilight-purple-beaded-bracelet,Twilight Purple Beaded Bracelet | Stackable Purple Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A small purple bracelet detail that changes the whole outfit | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",twilight-purple-beaded-bracelet_youtube_shorts_0022.mp4,Needs Generated Assets
EDIT-0023,VID-0023,YouTube Shorts,twilight-purple-beaded-bracelet,Twilight Purple Beaded Bracelet | Stackable Purple Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",Three ways to style a stackable purple bracelet | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",twilight-purple-beaded-bracelet_youtube_shorts_0023.mp4,Needs Generated Assets
EDIT-0024,VID-0024,YouTube Shorts,twilight-purple-beaded-bracelet,Twilight Purple Beaded Bracelet | Stackable Purple Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",The everyday bracelet that makes a simple look feel finished | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",twilight-purple-beaded-bracelet_youtube_shorts_0024.mp4,Needs Generated Assets
EDIT-0025,VID-0025,TikTok/Reels,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A small purple bracelet detail that changes the whole outfit | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",soft-lilac-beaded-bracelet_tiktok_reels_0025.mp4,Needs Generated Assets
EDIT-0026,VID-0026,TikTok/Reels,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",Three ways to style a stackable purple bracelet | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",soft-lilac-beaded-bracelet_tiktok_reels_0026.mp4,Needs Generated Assets
EDIT-0027,VID-0027,TikTok/Reels,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",The everyday bracelet that makes a simple look feel finished | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",soft-lilac-beaded-bracelet_tiktok_reels_0027.mp4,Needs Generated Assets
EDIT-0028,VID-0028,YouTube Shorts,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A small purple bracelet detail that changes the whole outfit | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",soft-lilac-beaded-bracelet_youtube_shorts_0028.mp4,Needs Generated Assets
EDIT-0029,VID-0029,YouTube Shorts,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",Three ways to style a stackable purple bracelet | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",soft-lilac-beaded-bracelet_youtube_shorts_0029.mp4,Needs Generated Assets
EDIT-0030,VID-0030,YouTube Shorts,soft-lilac-beaded-bracelet,Soft Lilac Beaded Bracelet | Delicate Purple Crystal Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",The everyday bracelet that makes a simple look feel finished | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",soft-lilac-beaded-bracelet_youtube_shorts_0030.mp4,Needs Generated Assets
EDIT-0031,VID-0031,TikTok/Reels,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A small purple bracelet detail that changes the whole outfit | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",moonlit-violet-beaded-bracelet_tiktok_reels_0031.mp4,Needs Generated Assets
EDIT-0032,VID-0032,TikTok/Reels,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",Three ways to style a stackable purple bracelet | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",moonlit-violet-beaded-bracelet_tiktok_reels_0032.mp4,Needs Generated Assets
EDIT-0033,VID-0033,TikTok/Reels,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",The everyday bracelet that makes a simple look feel finished | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",moonlit-violet-beaded-bracelet_tiktok_reels_0033.mp4,Needs Generated Assets
EDIT-0034,VID-0034,YouTube Shorts,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A small purple bracelet detail that changes the whole outfit | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",moonlit-violet-beaded-bracelet_youtube_shorts_0034.mp4,Needs Generated Assets
EDIT-0035,VID-0035,YouTube Shorts,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",Three ways to style a stackable purple bracelet | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",moonlit-violet-beaded-bracelet_youtube_shorts_0035.mp4,Needs Generated Assets
EDIT-0036,VID-0036,YouTube Shorts,moonlit-violet-beaded-bracelet,Moonlit Violet Beaded Bracelet | Stackable Crystal Bracelet,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",The everyday bracelet that makes a simple look feel finished | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",moonlit-violet-beaded-bracelet_youtube_shorts_0036.mp4,Needs Generated Assets
EDIT-0037,VID-0037,TikTok/Reels,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",非洲翠水晶-diy手串发其一_tiktok_reels_0037.mp4,Needs Generated Assets
EDIT-0038,VID-0038,TikTok/Reels,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",非洲翠水晶-diy手串发其一_tiktok_reels_0038.mp4,Needs Generated Assets
EDIT-0039,VID-0039,TikTok/Reels,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions","A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",非洲翠水晶-diy手串发其一_tiktok_reels_0039.mp4,Needs Generated Assets
EDIT-0040,VID-0040,YouTube Shorts,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",非洲翠水晶-diy手串发其一_youtube_shorts_0040.mp4,Needs Generated Assets
EDIT-0041,VID-0041,YouTube Shorts,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",非洲翠水晶-diy手串发其一_youtube_shorts_0041.mp4,Needs Generated Assets
EDIT-0042,VID-0042,YouTube Shorts,非洲翠水晶-diy手串发其一,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions","A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",非洲翠水晶-diy手串发其一_youtube_shorts_0042.mp4,Needs Generated Assets
EDIT-0043,VID-0043,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠合金手链_tiktok_reels_0043.mp4,Needs Generated Assets
EDIT-0044,VID-0044,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠合金手链_tiktok_reels_0044.mp4,Needs Generated Assets
EDIT-0045,VID-0045,TikTok/Reels,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions","A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠合金手链_tiktok_reels_0045.mp4,Needs Generated Assets
EDIT-0046,VID-0046,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠合金手链_youtube_shorts_0046.mp4,Needs Generated Assets
EDIT-0047,VID-0047,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠合金手链_youtube_shorts_0047.mp4,Needs Generated Assets
EDIT-0048,VID-0048,YouTube Shorts,石英质玉非洲翠合金手链,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions","A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠合金手链_youtube_shorts_0048.mp4,Needs Generated Assets
EDIT-0049,VID-0049,TikTok/Reels,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠飘花手串_tiktok_reels_0049.mp4,Needs Generated Assets
EDIT-0050,VID-0050,TikTok/Reels,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠飘花手串_tiktok_reels_0050.mp4,Needs Generated Assets
EDIT-0051,VID-0051,TikTok/Reels,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions","A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠飘花手串_tiktok_reels_0051.mp4,Needs Generated Assets
EDIT-0052,VID-0052,YouTube Shorts,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠飘花手串_youtube_shorts_0052.mp4,Needs Generated Assets
EDIT-0053,VID-0053,YouTube Shorts,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠飘花手串_youtube_shorts_0053.mp4,Needs Generated Assets
EDIT-0054,VID-0054,YouTube Shorts,石英质玉非洲翠飘花手串,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions","A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠飘花手串_youtube_shorts_0054.mp4,Needs Generated Assets
EDIT-0055,VID-0055,TikTok/Reels,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠缅黄多宝手串发其一多样性发货_tiktok_reels_0055.mp4,Needs Generated Assets
EDIT-0056,VID-0056,TikTok/Reels,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠缅黄多宝手串发其一多样性发货_tiktok_reels_0056.mp4,Needs Generated Assets
EDIT-0057,VID-0057,TikTok/Reels,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions","A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠缅黄多宝手串发其一多样性发货_tiktok_reels_0057.mp4,Needs Generated Assets
EDIT-0058,VID-0058,YouTube Shorts,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",A natural green stone detail for simple everyday outfits | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠缅黄多宝手串发其一多样性发货_youtube_shorts_0058.mp4,Needs Generated Assets
EDIT-0059,VID-0059,YouTube Shorts,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions",How to style African Green Quartzite without overthinking it | Shop the piece or save the styling idea,"Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠缅黄多宝手串发其一多样性发货_youtube_shorts_0059.mp4,Needs Generated Assets
EDIT-0060,VID-0060,YouTube Shorts,石英质玉非洲翠缅黄多宝手串发其一多样性发货,African Green Quartzite Beaded Bracelet | Natural Green Stone Jewelry,9:16,15,"Hook frame, product close-up, outfit styling, final CTA, burned-in captions","A minimal green stone accessory for soft, polished looks | Shop the piece or save the styling idea","Soft modern lifestyle beat, low volume under captions","Approved product still, generated video clip, logo-free end frame, UTM link",石英质玉非洲翠缅黄多宝手串发其一多样性发货_youtube_shorts_0060.mp4,Needs Generated Assets
